"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Lucas Harrell",4500,"KC@Tex 08:05PM ET",14.000,"Tex"
"OF","Ryan Braun",4500,"Pit@Mil 07:10PM ET",8.874,"Mil"
"C","Jonathan Lucroy",4500,"Pit@Mil 07:10PM ET",7.787,"Mil"
"SP","Garrett Richards",4500,"Bos@LAA 09:05PM ET",17.300,"LAA"
"1B","Wil Myers",4500,"Cin@SD 08:40PM ET",9.356,"SD"
"SP","Tyrell Jenkins",4500,"Phi@Atl 07:10PM ET",4.525,"Atl"
"SP","Pat Dean",4500,"CWS@Min 07:10PM ET",7.744,"Min"
"RP","Rafael Montero",4500,"Col@NYM 07:10PM ET",0.825,"NYM"
"1B","Hanley Ramirez",4400,"Bos@LAA 09:05PM ET",8.200,"Bos"
"OF","Carlos Gonzalez",4400,"Col@NYM 07:10PM ET",9.212,"Col"
"OF","George Springer",4400,"Hou@Det 07:10PM ET",9.118,"Hou"
"2B/3B","Jedd Gyorko",4400,"StL@Mia 07:10PM ET",5.833,"StL"
"RP","Michael Feliz",4400,"Hou@Det 07:10PM ET",6.345,"Hou"
"SP","Colin Rea",4400,"Cin@SD 08:40PM ET",9.685,"SD"
"SP","Luis Perdomo",4400,"Cin@SD 08:40PM ET",4.517,"SD"
"OF","Yasmany Tomas",4400,"Ari@LAD 09:10PM ET",7.420,"Ari"
"SP","Cliff Lee",4300,"Phi@Atl 07:10PM ET",0,"Phi"
"RP","Jason Frasor",4300,"Phi@Atl 07:10PM ET",0,"Atl"
"RP","Joel Hanrahan",4300,"Hou@Det 07:10PM ET",0,"Det"
"OF","Rajai Davis",4300,"Oak@Cle 07:10PM ET",8.058,"Cle"
"SP","Charlie Morton",4300,"Phi@Atl 07:10PM ET",12.800,"Phi"
"RP","Dustin Molleken",4300,"Hou@Det 07:10PM ET",4.138,"Det"
"2B","Ian Kinsler",4300,"Hou@Det 07:10PM ET",9.373,"Det"
"SP","Chad Billingsley",4300,"Phi@Atl 07:10PM ET",0,"Phi"
"SP","Matt Harrison",4300,"Phi@Atl 07:10PM ET",0,"Phi"
"OF","Matt Kemp",4300,"Cin@SD 08:40PM ET",8.080,"SD"
"3B","Martin Prado",4300,"StL@Mia 07:10PM ET",7.361,"Mia"
"RP","Glen Perkins",4300,"CWS@Min 07:10PM ET",1.450,"Min"
"RP","Jonny Venters",4300,"Phi@Atl 07:10PM ET",0,"Atl"
"OF","Andrew McCutchen",4300,"Pit@Mil 07:10PM ET",7.558,"Pit"
"RP","Josh Outman",4300,"Phi@Atl 07:10PM ET",0,"Atl"
"SP","Justin Masterson",4300,"Bos@LAA 09:05PM ET",0,"Bos"
"RP","Michael Kohn",4300,"Phi@Atl 07:10PM ET",0,"Atl"
"OF","Randal Grichuk",4300,"StL@Mia 07:10PM ET",6.134,"StL"
"SP","Keyvius Sampson",4300,"Cin@SD 08:40PM ET",5.563,"Cin"
"SP","Mark Appel",4300,"Phi@Atl 07:10PM ET",0,"Phi"
"RP","Mario Hollands",4300,"Phi@Atl 07:10PM ET",0,"Phi"
"1B","Justin Bour",4300,"StL@Mia 07:10PM ET",7.382,"Mia"
"SP","Eddie Butler",4300,"Col@NYM 07:10PM ET",5.454,"Col"
"RP","Paco Rodriguez",4300,"Phi@Atl 07:10PM ET",0,"Atl"
"RP","Jose Ramirez",4300,"Phi@Atl 07:10PM ET",0.188,"Atl"
"3B","Eugenio Suarez",4300,"Cin@SD 08:40PM ET",6.900,"Cin"
"SP","Jarred Cosart",4300,"StL@Mia 07:10PM ET",4.813,"Mia"
"SP","Jesse Biddle",4300,"Phi@Atl 07:10PM ET",0,"Atl"
"SP","Alec Asher",4300,"Phi@Atl 07:10PM ET",0,"Phi"
"RP","Dan Winkler",4300,"Phi@Atl 07:10PM ET",4.217,"Atl"
"RP","Andrew McKirahan",4300,"Phi@Atl 07:10PM ET",0,"Atl"
"RP","Mauricio Cabrera",4300,"Phi@Atl 07:10PM ET",2.963,"Atl"
"RP","Nick Burdi",4300,"CWS@Min 07:10PM ET",0,"Min"
"SP","Max Fried",4300,"Phi@Atl 07:10PM ET",0,"Atl"
"SP","Jake Thompson",4300,"Phi@Atl 07:10PM ET",0,"Phi"
"SP","Josh Beckett",4200,"Ari@LAD 09:10PM ET",0,"LAD"
"OF","Coco Crisp",4200,"Oak@Cle 07:10PM ET",7.427,"Oak"
"RP","Brandon League",4200,"Ari@LAD 09:10PM ET",0,"LAD"
"RP","Jesse Crain",4200,"CWS@Min 07:10PM ET",0,"CWS"
"RP","Chin-Hui Tsao",4200,"Ari@LAD 09:10PM ET",-0.325,"LAD"
"SP","Jonathon Niese",4200,"Pit@Mil 07:10PM ET",9.057,"Pit"
"RP","Josh Ravin",4200,"Ari@LAD 09:10PM ET",0,"LAD"
"OF","Khris Davis",4200,"Oak@Cle 07:10PM ET",8.095,"Oak"
"SS","Zack Cozart",4200,"Cin@SD 08:40PM ET",7.624,"Cin"
"1B","Freddie Freeman",4200,"Phi@Atl 07:10PM ET",8.304,"Atl"
"2B","Dee Gordon",4200,"StL@Mia 07:10PM ET",7.435,"Mia"
"RP","Daniel Webb",4200,"CWS@Min 07:10PM ET",6.450,"CWS"
"3B","Wilmer Flores",4200,"Col@NYM 07:10PM ET",5.588,"NYM"
"OF","J.D. Martinez",4200,"Hou@Det 07:10PM ET",8.662,"Det"
"RP","Jake Petricka",4200,"CWS@Min 07:10PM ET",1.600,"CWS"
"SS","Jonathan Villar",4200,"Pit@Mil 07:10PM ET",9.371,"Mil"
"OF","Odubel Herrera",4200,"Phi@Atl 07:10PM ET",7.885,"Phi"
"RP","Lisalverto Bonilla",4200,"Ari@LAD 09:10PM ET",0,"LAD"
"RP","Ian Thomas",4200,"Ari@LAD 09:10PM ET",0,"LAD"
"2B/OF","Whit Merrifield",4200,"KC@Tex 08:05PM ET",6.774,"KC"
"SP","Josh Smith",4200,"Cin@SD 08:40PM ET",3.609,"Cin"
"SP","Brock Stewart",4200,"Ari@LAD 09:10PM ET",9.250,"LAD"
"RP","Frankie Montas",4200,"Ari@LAD 09:10PM ET",0,"LAD"
"SP","Chris Devenski",4200,"Hou@Det 07:10PM ET",6.723,"Hou"
"RP","Carson Fulmer",4200,"CWS@Min 07:10PM ET",-1.438,"CWS"
"3B","Jung Ho Kang",4200,"Pit@Mil 07:10PM ET",6.492,"Pit"
"SP","Cody Reed",4200,"Ari@LAD 09:10PM ET",0,"Ari"
"3B","Adrian Beltre",4100,"KC@Tex 08:05PM ET",7.897,"Tex"
"SP","Ryan Vogelsong",4100,"Pit@Mil 07:10PM ET",3.913,"Pit"
"1B","Adrian Gonzalez",4100,"Ari@LAD 09:10PM ET",6.838,"LAD"
"OF/SS","Sean Rodriguez",4100,"Pit@Mil 07:10PM ET",4.667,"Pit"
"RP","Darin Downs",4100,"Hou@Det 07:10PM ET",0,"Hou"
"SP","John Danks",4100,"CWS@Min 07:10PM ET",5.713,"CWS"
"OF","Matt Joyce",4100,"Pit@Mil 07:10PM ET",4.759,"Pit"
"1B","Carlos Santana",4100,"Oak@Cle 07:10PM ET",8.475,"Cle"
"SP","Manny Banuelos",4100,"Phi@Atl 07:10PM ET",0,"Atl"
"SP","Jacob Turner",4100,"CWS@Min 07:10PM ET",-0.817,"CWS"
"SP","Brandon Cumpton",4100,"Pit@Mil 07:10PM ET",0,"Pit"
"OF","Adam Eaton",4100,"CWS@Min 07:10PM ET",7.735,"CWS"
"SP","Aaron Blair",4100,"Phi@Atl 07:10PM ET",2.382,"Atl"
"3B","Cheslor Cuthbert",4100,"KC@Tex 08:05PM ET",6.743,"KC"
"RP","Casey Sadler",4100,"Pit@Mil 07:10PM ET",0,"Pit"
"OF","Yasiel Puig",4100,"Ari@LAD 09:10PM ET",6.012,"LAD"
"RP","Francis Martes",4100,"Hou@Det 07:10PM ET",0,"Hou"
"SP","Steven Brault",4100,"Pit@Mil 07:10PM ET",10.450,"Pit"
"RP","Buddy Carlyle",4000,"Col@NYM 07:10PM ET",0,"NYM"
"SP","Kyle Lohse",4000,"KC@Tex 08:05PM ET",-5.500,"Tex"
"SP","Jerome Williams",4000,"StL@Mia 07:10PM ET",0,"StL"
"RP","Fernando Rodney",4000,"StL@Mia 07:10PM ET",3.804,"Mia"
"RP","Francisco Rodriguez",4000,"Hou@Det 07:10PM ET",2.949,"Det"
"RP","Ryan Madson",4000,"Oak@Cle 07:10PM ET",2.449,"Oak"
"RP","Sean Burnett",4000,"Bos@LAA 09:05PM ET",0,"LAA"
"RP","Chris Capuano",4000,"Pit@Mil 07:10PM ET",4.163,"Mil"
"RP","Adam Loewen",4000,"Ari@LAD 09:10PM ET",0,"Ari"
"RP","Scott Rice",4000,"Col@NYM 07:10PM ET",0,"NYM"
"RP","Blaine Boyer",4000,"Pit@Mil 07:10PM ET",1.712,"Mil"
"RP","Chien-Ming Wang",4000,"KC@Tex 08:05PM ET",2.600,"KC"
"RP","Dustin McGowan",4000,"StL@Mia 07:10PM ET",3.806,"Mia"
"RP","Chad Qualls",4000,"Col@NYM 07:10PM ET",0.999,"Col"
"SP","C.J. Wilson",4000,"Bos@LAA 09:05PM ET",0,"LAA"
"SP","Chris Young",4000,"KC@Tex 08:05PM ET",7.037,"KC"
"SP","Edwin Jackson",4000,"Cin@SD 08:40PM ET",3.218,"SD"
"3B","David Wright",4000,"Col@NYM 07:10PM ET",7.605,"NYM"
"RP","Jim Johnson",4000,"Phi@Atl 07:10PM ET",2.411,"Atl"
"RP","Joe Blanton",4000,"Ari@LAD 09:10PM ET",3.617,"LAD"
"SP","Matt Albers",4000,"CWS@Min 07:10PM ET",1.373,"CWS"
"RP","Zach Duke",4000,"CWS@Min 07:10PM ET",2.321,"CWS"
"RP","Jonathan Broxton",4000,"StL@Mia 07:10PM ET",2.320,"StL"
"RP","Pat Neshek",4000,"Hou@Det 07:10PM ET",2.563,"Hou"
"RP","Carlos Villanueva",4000,"Cin@SD 08:40PM ET",2.621,"SD"
"RP","Jumbo Diaz",4000,"Cin@SD 08:40PM ET",1.718,"Cin"
"SP","Josh Johnson",4000,"Cin@SD 08:40PM ET",0,"SD"
"RP","Joakim Soria",4000,"KC@Tex 08:05PM ET",2.720,"KC"
"OF","Matt Holliday",4000,"StL@Mia 07:10PM ET",7.094,"StL"
"RP","Peter Moylan",4000,"KC@Tex 08:05PM ET",2.735,"KC"
"RP","Jason Motte",4000,"Col@NYM 07:10PM ET",1.719,"Col"
"RP","Jim Henderson",4000,"Col@NYM 07:10PM ET",2.452,"NYM"
"RP","Brad Ziegler",4000,"Bos@LAA 09:05PM ET",2.644,"Bos"
"RP","Logan Kensing",4000,"Hou@Det 07:10PM ET",1.500,"Det"
"SP","Scott Feldman",4000,"Hou@Det 07:10PM ET",6.456,"Hou"
"RP","Matt Thornton",4000,"Cin@SD 08:40PM ET",1.106,"SD"
"RP","Jo-Jo Reyes",4000,"StL@Mia 07:10PM ET",-1.900,"Mia"
"RP","Eric O'Flaherty",4000,"Phi@Atl 07:10PM ET",1.161,"Atl"
"RP","Tyler Clippard",4000,"Ari@LAD 09:10PM ET",2.984,"Ari"
"SP","Felipe Paulino",4000,"Bos@LAA 09:05PM ET",0,"Bos"
"RP","Edward Mujica",4000,"Phi@Atl 07:10PM ET",0,"Phi"
"RP","Boone Logan",4000,"Col@NYM 07:10PM ET",2.471,"Col"
"SP","Kyle Kendrick",4000,"Bos@LAA 09:05PM ET",0,"LAA"
"RP","Fernando Rodriguez",4000,"Oak@Cle 07:10PM ET",3.138,"Oak"
"RP","Matt Bush",4000,"KC@Tex 08:05PM ET",3.002,"Tex"
"RP","Jake McGee",4000,"Col@NYM 07:10PM ET",1.246,"Col"
"RP","Carlos Torres",4000,"Pit@Mil 07:10PM ET",3.399,"Mil"
"RP","Jerry Blevins",4000,"Col@NYM 07:10PM ET",2.191,"NYM"
"RP","Brandon Kintzler",4000,"CWS@Min 07:10PM ET",2.379,"Min"
"RP","Ryan Webb",4000,"CWS@Min 07:10PM ET",1.278,"CWS"
"RP","Mark Lowe",4000,"Hou@Det 07:10PM ET",0.846,"Det"
"SP","Phil Hughes",4000,"CWS@Min 07:10PM ET",6.321,"Min"
"RP","Wade Davis",4000,"KC@Tex 08:05PM ET",3.096,"KC"
"RP","Javy Guerra",4000,"Bos@LAA 09:05PM ET",0.921,"LAA"
"RP","J.P. Howell",4000,"Ari@LAD 09:10PM ET",1.887,"LAD"
"RP","Ross Ohlendorf",4000,"Cin@SD 08:40PM ET",3.119,"Cin"
"SP","Jason Vargas",4000,"KC@Tex 08:05PM ET",0,"KC"
"RP","Huston Street",4000,"Bos@LAA 09:05PM ET",1.488,"LAA"
"RP","Tony Sipp",4000,"Hou@Det 07:10PM ET",1.551,"Hou"
"1B/OF","Kendrys Morales",4000,"KC@Tex 08:05PM ET",6.779,"KC"
"SP","Jered Weaver",4000,"Bos@LAA 09:05PM ET",9.430,"LAA"
"RP","Mike Dunn",4000,"StL@Mia 07:10PM ET",2.630,"Mia"
"SP","Cesar Ramos",4000,"KC@Tex 08:05PM ET",3.791,"Tex"
"RP","Bobby Parnell",4000,"Hou@Det 07:10PM ET",0.800,"Det"
"RP","Craig Stammen",4000,"Oak@Cle 07:10PM ET",0,"Cle"
"SP","Clay Buchholz",4000,"Bos@LAA 09:05PM ET",5.725,"Bos"
"RP","David Hernandez",4000,"Phi@Atl 07:10PM ET",2.915,"Phi"
"RP","Kenley Jansen",4000,"Ari@LAD 09:10PM ET",4.249,"LAD"
"RP","Joe Thatcher",4000,"Oak@Cle 07:10PM ET",0,"Cle"
"RP","Anthony Varvaro",4000,"Bos@LAA 09:05PM ET",0,"Bos"
"SP","Mike Pelfrey",4000,"Hou@Det 07:10PM ET",5.498,"Det"
"RP","Seung Hwan Oh",4000,"StL@Mia 07:10PM ET",4.109,"StL"
"SP","Wily Peralta",4000,"Pit@Mil 07:10PM ET",5.715,"Mil"
"RP","Deolis Guerra",4000,"Bos@LAA 09:05PM ET",4.007,"LAA"
"RP","Luke Hochevar",4000,"KC@Tex 08:05PM ET",2.785,"KC"
"RP","Jeremy Jeffress",4000,"Pit@Mil 07:10PM ET",2.587,"Mil"
"RP","Ryan Buchter",4000,"Cin@SD 08:40PM ET",3.520,"SD"
"RP","Bryan Morris",4000,"StL@Mia 07:10PM ET",1.590,"Mia"
"RP","Adam Ottavino",4000,"Col@NYM 07:10PM ET",2.595,"Col"
"SP","Cory Rasmus",4000,"Bos@LAA 09:05PM ET",2.111,"LAA"
"SP","David Huff",4000,"Bos@LAA 09:05PM ET",-2.500,"LAA"
"RP","Joba Chamberlain",4000,"Oak@Cle 07:10PM ET",2.830,"Cle"
"SP","Jeff Locke",4000,"Pit@Mil 07:10PM ET",8.252,"Pit"
"RP","Blake Wood",4000,"Cin@SD 08:40PM ET",3.208,"Cin"
"RP","Joe Smith",4000,"Bos@LAA 09:05PM ET",1.874,"LAA"
"SP","Zach McAllister",4000,"Oak@Cle 07:10PM ET",2.167,"Cle"
"RP","Jared Hughes",4000,"Pit@Mil 07:10PM ET",1.436,"Pit"
"RP","Chris Hatcher",4000,"Ari@LAD 09:10PM ET",2.981,"LAD"
"RP","Andrew Bailey",4000,"Phi@Atl 07:10PM ET",2.522,"Phi"
"RP","Will Harris",4000,"Hou@Det 07:10PM ET",3.488,"Hou"
"RP","Mark Melancon",4000,"Pit@Mil 07:10PM ET",3.003,"Pit"
"RP","Tony Barnette",4000,"KC@Tex 08:05PM ET",3.520,"Tex"
"OF","Lonnie Chisenhall",4000,"Oak@Cle 07:10PM ET",6.500,"Cle"
"RP","Jordan Walden",4000,"StL@Mia 07:10PM ET",0,"StL"
"RP","Angel Castro",4000,"Oak@Cle 07:10PM ET",0,"Oak"
"RP","Daniel McCutchen",4000,"Cin@SD 08:40PM ET",0,"SD"
"RP","Tony Watson",4000,"Pit@Mil 07:10PM ET",2.882,"Pit"
"RP","Jeff Manship",4000,"Oak@Cle 07:10PM ET",1.681,"Cle"
"RP","Jon Edwards",4000,"Cin@SD 08:40PM ET",0,"SD"
"RP","Casey Fien",4000,"Ari@LAD 09:10PM ET",2.064,"LAD"
"RP","Matt Buschmann",4000,"Ari@LAD 09:10PM ET",3.983,"Ari"
"RP","Scott Carroll",4000,"KC@Tex 08:05PM ET",0.283,"Tex"
"RP","David Robertson",4000,"CWS@Min 07:10PM ET",3.152,"CWS"
"RP","Lucas Luetge",4000,"Bos@LAA 09:05PM ET",0,"LAA"
"RP","Sam Dyson",4000,"KC@Tex 08:05PM ET",2.354,"Tex"
"RP","Cory Luebke",4000,"StL@Mia 07:10PM ET",0.367,"Mia"
"RP","Preston Claiborne",4000,"StL@Mia 07:10PM ET",0,"Mia"
"OF","Jarrod Dyson",4000,"KC@Tex 08:05PM ET",5.200,"KC"
"SP","Derek Holland",4000,"KC@Tex 08:05PM ET",8.793,"Tex"
"RP","Luke Gregerson",4000,"Hou@Det 07:10PM ET",3.583,"Hou"
"SP","Felix Doubront",4000,"Oak@Cle 07:10PM ET",0,"Oak"
"RP","Neftali Feliz",4000,"Pit@Mil 07:10PM ET",3.087,"Pit"
"RP","Miguel Socolovich",4000,"StL@Mia 07:10PM ET",7.225,"StL"
"RP","Antonio Bastardo",4000,"Col@NYM 07:10PM ET",2.505,"NYM"
"RP","Jeanmar Gomez",4000,"Phi@Atl 07:10PM ET",2.583,"Phi"
"RP","Al Alburquerque",4000,"Bos@LAA 09:05PM ET",1.050,"LAA"
"SP","Joel De La Cruz",4000,"Phi@Atl 07:10PM ET",3.544,"Atl"
"RP","Fernando Salas",4000,"Bos@LAA 09:05PM ET",2.083,"LAA"
"RP","John Axford",4000,"Oak@Cle 07:10PM ET",2.372,"Oak"
"RP","Ross Detwiler",4000,"Oak@Cle 07:10PM ET",0.900,"Oak"
"SP","Jarrod Parker",4000,"Oak@Cle 07:10PM ET",0,"Oak"
"RP","Dan Otero",4000,"Oak@Cle 07:10PM ET",3.611,"Cle"
"RP","Nick Hagadone",4000,"Pit@Mil 07:10PM ET",0,"Mil"
"RP","Nate Jones",4000,"CWS@Min 07:10PM ET",3.424,"CWS"
"SP","Dillon Gee",4000,"KC@Tex 08:05PM ET",6.945,"KC"
"RP","Marc Rzepczynski",4000,"Oak@Cle 07:10PM ET",1.731,"Oak"
"RP","Tommy Hunter",4000,"Oak@Cle 07:10PM ET",2.664,"Cle"
"RP","Josh Fields",4000,"Hou@Det 07:10PM ET",2.377,"Hou"
"RP","Greg Holland",4000,"KC@Tex 08:05PM ET",0,"KC"
"RP","Chris Withrow",4000,"Phi@Atl 07:10PM ET",2.161,"Atl"
"RP","Sean Doolittle",4000,"Oak@Cle 07:10PM ET",3.080,"Oak"
"RP","Neil Ramirez",4000,"CWS@Min 07:10PM ET",2.556,"Min"
"RP","Ryan Pressly",4000,"CWS@Min 07:10PM ET",3.013,"Min"
"RP","Ryan Brasier",4000,"Oak@Cle 07:10PM ET",0,"Oak"
"1B","Mitch Moreland",4000,"KC@Tex 08:05PM ET",6.065,"Tex"
"SP","Brandon Workman",4000,"Bos@LAA 09:05PM ET",0,"Bos"
"RP","Michael Blazek",4000,"Pit@Mil 07:10PM ET",1.985,"Mil"
"SP","Josh Collmenter",4000,"Ari@LAD 09:10PM ET",2.923,"Ari"
"SP","Chris Jones",4000,"Bos@LAA 09:05PM ET",0,"LAA"
"RP","Pedro Baez",4000,"Ari@LAD 09:10PM ET",3.689,"LAD"
"RP","Mitch Harris",4000,"StL@Mia 07:10PM ET",0,"StL"
"RP","Tommy Layne",4000,"Bos@LAA 09:05PM ET",1.895,"Bos"
"RP","Jake Diekman",4000,"KC@Tex 08:05PM ET",2.967,"Tex"
"RP","Luis Garcia",4000,"Phi@Atl 07:10PM ET",0.875,"Phi"
"SP","Jhoulys Chacin",4000,"Bos@LAA 09:05PM ET",8.236,"LAA"
"RP","Fernando Abad",4000,"CWS@Min 07:10PM ET",2.496,"Min"
"RP","J.C. Ramirez",4000,"Bos@LAA 09:05PM ET",2.473,"LAA"
"RP","Jhan Marinez",4000,"Pit@Mil 07:10PM ET",4.367,"Mil"
"RP","Liam Hendriks",4000,"Oak@Cle 07:10PM ET",3.063,"Oak"
"RP","Jose Alvarez",4000,"Bos@LAA 09:05PM ET",2.088,"LAA"
"RP","Jose Dominguez",4000,"Cin@SD 08:40PM ET",2.925,"SD"
"RP","Tim Collins",4000,"KC@Tex 08:05PM ET",0,"KC"
"SP","Casey Kelly",4000,"Phi@Atl 07:10PM ET",1.135,"Atl"
"SP","Lance Lynn",4000,"StL@Mia 07:10PM ET",0,"StL"
"RP","Kyle Lobstein",4000,"Pit@Mil 07:10PM ET",3.489,"Pit"
"RP","Tanner Scheppers",4000,"KC@Tex 08:05PM ET",0,"Tex"
"RP","Brad Hand",4000,"Cin@SD 08:40PM ET",3.574,"SD"
"RP","Robbie Ross Jr.",4000,"Bos@LAA 09:05PM ET",3.273,"Bos"
"OF","Charlie Blackmon",4000,"Col@NYM 07:10PM ET",8.867,"Col"
"RP","Craig Kimbrel",4000,"Bos@LAA 09:05PM ET",3.807,"Bos"
"RP","Trevor May",4000,"CWS@Min 07:10PM ET",3.142,"Min"
"RP","Buddy Boshers",4000,"CWS@Min 07:10PM ET",3.236,"Min"
"RP","Justin Wilson",4000,"Hou@Det 07:10PM ET",3.017,"Det"
"RP","Justin Miller",4000,"Col@NYM 07:10PM ET",2.584,"Col"
"SP","John Lamb",4000,"Cin@SD 08:40PM ET",7.707,"Cin"
"SP","Eric Surkamp",4000,"KC@Tex 08:05PM ET",2.489,"Tex"
"RP","Daniel Hudson",4000,"Ari@LAD 09:10PM ET",1.331,"Ari"
"RP","Zach Putnam",4000,"CWS@Min 07:10PM ET",3.596,"CWS"
"SP","Paul Clemens",4000,"Cin@SD 08:40PM ET",4.971,"SD"
"RP","Will Smith",4000,"Pit@Mil 07:10PM ET",2.296,"Mil"
"RP","Brett Oberholtzer",4000,"Phi@Atl 07:10PM ET",3.793,"Phi"
"RP","Dan Jennings",4000,"CWS@Min 07:10PM ET",3.049,"CWS"
"RP","David Phelps",4000,"StL@Mia 07:10PM ET",3.964,"Mia"
"RP","Blaine Hardy",4000,"Hou@Det 07:10PM ET",1.212,"Det"
"RP","J.J. Hoover",4000,"Cin@SD 08:40PM ET",-0.289,"Cin"
"SP","Ryan Weber",4000,"Phi@Atl 07:10PM ET",2.160,"Atl"
"RP","Jason Gurka",4000,"Col@NYM 07:10PM ET",0.825,"Col"
"SP","TJ House",4000,"Oak@Cle 07:10PM ET",0.950,"Cle"
"SP","Brian Flynn",4000,"KC@Tex 08:05PM ET",5.259,"KC"
"RP","Daniel Coulombe",4000,"Oak@Cle 07:10PM ET",3.753,"Oak"
"SP","Alex Meyer",4000,"CWS@Min 07:10PM ET",0.525,"Min"
"RP","Brandon Maurer",4000,"Cin@SD 08:40PM ET",2.797,"SD"
"RP","Austin Adams",4000,"Oak@Cle 07:10PM ET",2.413,"Cle"
"RP","Hunter Cervenka",4000,"Phi@Atl 07:10PM ET",2.111,"Atl"
"RP","Michael Tonkin",4000,"CWS@Min 07:10PM ET",3.763,"Min"
"RP","Randall Delgado",4000,"Ari@LAD 09:10PM ET",2.729,"Ari"
"SP","Wilfredo Boscan",4000,"Pit@Mil 07:10PM ET",3.217,"Pit"
"RP","Kelvin Herrera",4000,"KC@Tex 08:05PM ET",3.903,"KC"
"SP","Henderson Alvarez",4000,"Oak@Cle 07:10PM ET",0,"Oak"
"RP","Jenrry Mejia",4000,"Col@NYM 07:10PM ET",0,"NYM"
"RP","Bryan Shaw",4000,"Oak@Cle 07:10PM ET",2.472,"Cle"
"RP","Arodys Vizcaino",4000,"Phi@Atl 07:10PM ET",3.159,"Atl"
"RP","Jeurys Familia",4000,"Col@NYM 07:10PM ET",2.826,"NYM"
"RP","Luis Avilan",4000,"Ari@LAD 09:10PM ET",2.271,"LAD"
"SP","Carlos Frias",4000,"Ari@LAD 09:10PM ET",13.200,"LAD"
"RP","Arquimedes Caminero",4000,"Pit@Mil 07:10PM ET",2.284,"Pit"
"RP","Kevin Siegrist",4000,"StL@Mia 07:10PM ET",3.331,"StL"
"RP","Koji Uehara",4000,"Bos@LAA 09:05PM ET",3.390,"Bos"
"RP","Junichi Tazawa",4000,"Bos@LAA 09:05PM ET",2.950,"Bos"
"SP","Tyler Matzek",4000,"Col@NYM 07:10PM ET",0,"Col"
"RP","Matt Purke",4000,"CWS@Min 07:10PM ET",2.442,"CWS"
"SP","Shelby Miller",4000,"Ari@LAD 09:10PM ET",5.387,"Ari"
"RP","Brooks Pounders",4000,"KC@Tex 08:05PM ET",2.333,"KC"
"3B","Nolan Arenado",4000,"Col@NYM 07:10PM ET",9.644,"Col"
"RP","Alex Wilson",4000,"Hou@Det 07:10PM ET",2.558,"Det"
"RP","A.J. Morris",4000,"Cin@SD 08:40PM ET",2.329,"Cin"
"SP","Robbie Erlin",4000,"Cin@SD 08:40PM ET",14.083,"SD"
"RP","Jake Barrett",4000,"Ari@LAD 09:10PM ET",2.619,"Ari"
"RP","Louis Coleman",4000,"Ari@LAD 09:10PM ET",1.957,"LAD"
"RP","Caleb Cotham",4000,"Cin@SD 08:40PM ET",1.241,"Cin"
"SP","Miles Mikolas",4000,"KC@Tex 08:05PM ET",0,"Tex"
"RP","Buddy Baumann",4000,"Cin@SD 08:40PM ET",4.725,"SD"
"RP","Ian Krol",4000,"Phi@Atl 07:10PM ET",2.634,"Atl"
"RP","Tyler Lyons",4000,"StL@Mia 07:10PM ET",4.997,"StL"
"RP","Joe Colon",4000,"Oak@Cle 07:10PM ET",3.550,"Cle"
"RP","Patrick Schuster",4000,"Oak@Cle 07:10PM ET",-1.175,"Oak"
"SP","Shane Greene",4000,"Hou@Det 07:10PM ET",3.459,"Det"
"SP","Tyler Cravy",4000,"Pit@Mil 07:10PM ET",2.692,"Mil"
"RP","A.J. Ramos",4000,"StL@Mia 07:10PM ET",3.295,"Mia"
"RP","Trevor Rosenthal",4000,"StL@Mia 07:10PM ET",2.460,"StL"
"RP","Zack Jones",4000,"CWS@Min 07:10PM ET",0,"Min"
"RP","Keith Butler",4000,"StL@Mia 07:10PM ET",0,"StL"
"SP","Andrew Heaney",4000,"Bos@LAA 09:05PM ET",15.300,"LAA"
"RP","Pat Light",4000,"Bos@LAA 09:05PM ET",-4.700,"Bos"
"SP","Edwin Escobar",4000,"Ari@LAD 09:10PM ET",-5.567,"Ari"
"RP","Taylor Rogers",4000,"CWS@Min 07:10PM ET",3.811,"Min"
"RP","Mike Morin",4000,"Bos@LAA 09:05PM ET",2.229,"LAA"
"RP","Enrique Burgos",4000,"Ari@LAD 09:10PM ET",2.171,"Ari"
"RP","Ken Giles",4000,"Hou@Det 07:10PM ET",3.136,"Hou"
"RP","Buck Farmer",4000,"Hou@Det 07:10PM ET",3.820,"Det"
"SP","Sean Nolin",4000,"Pit@Mil 07:10PM ET",0,"Mil"
"RP","Josh Edgin",4000,"Col@NYM 07:10PM ET",0,"NYM"
"SP","Zack Godley",4000,"Ari@LAD 09:10PM ET",6.956,"Ari"
"RP","Bruce Rondon",4000,"Hou@Det 07:10PM ET",4.079,"Det"
"RP","Yhonathan Barrios",4000,"Pit@Mil 07:10PM ET",0,"Mil"
"RP","Angel Nesbitt",4000,"Hou@Det 07:10PM ET",0,"Det"
"RP","Jose Valdez",4000,"Bos@LAA 09:05PM ET",0,"LAA"
"SP","Jose Urena",4000,"StL@Mia 07:10PM ET",2.288,"Mia"
"RP","Gonzalez Germen",4000,"Col@NYM 07:10PM ET",1.822,"Col"
"RP","Hansel Robles",4000,"Col@NYM 07:10PM ET",4.152,"NYM"
"RP","Yimi Garcia",4000,"Ari@LAD 09:10PM ET",1.572,"LAD"
